,High,Low,Open,Close,Volume,Adj Close,Date,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,totalAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents
611,178.25,176.1300048828125,177.91000366210938,176.6699981689453,23788500.0,170.9998016357422,2018-03-06,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
612,175.85000610351562,174.27000427246094,174.94000244140625,175.02999877929688,31703500.0,169.41244506835938,2018-03-07,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
613,177.1199951171875,175.07000732421875,175.47999572753906,176.94000244140625,23774100.0,171.26113891601562,2018-03-08,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
614,180.0,177.38999938964844,177.9600067138672,179.97999572753906,32185200.0,174.20355224609375,2018-03-09,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
615,182.38999938964844,180.2100067138672,180.2899932861328,181.72000122070312,32207100.0,175.88771057128906,2018-03-12,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
616,183.5,179.24000549316406,182.58999633789062,179.97000122070312,31693500.0,174.1938934326172,2018-03-13,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
617,180.52000427246094,177.80999755859375,180.32000732421875,178.44000244140625,29368400.0,172.71298217773438,2018-03-14,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
618,180.24000549316406,178.07000732421875,178.5,178.64999389648438,22743800.0,172.91624450683594,2018-03-15,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
619,179.1199951171875,177.6199951171875,178.64999389648438,178.02000427246094,39404700.0,172.30648803710938,2018-03-16,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
620,177.47000122070312,173.66000366210938,177.32000732421875,175.3000030517578,33446800.0,169.6737823486328,2018-03-19,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
621,176.8000030517578,174.94000244140625,175.24000549316406,175.24000549316406,19649400.0,169.61570739746094,2018-03-20,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
622,175.08999633789062,171.25999450683594,175.0399932861328,171.27000427246094,37054900.0,165.7731170654297,2018-03-21,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
623,172.67999267578125,168.60000610351562,170.0,168.85000610351562,41490800.0,163.4307861328125,2018-03-22,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
624,169.9199981689453,164.94000244140625,168.38999938964844,164.94000244140625,41028800.0,159.64625549316406,2018-03-23,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
625,173.10000610351562,166.44000244140625,168.07000732421875,172.77000427246094,37541200.0,167.22499084472656,2018-03-26,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
626,175.14999389648438,166.9199981689453,173.67999267578125,168.33999633789062,40922600.0,162.9371337890625,2018-03-27,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
627,170.02000427246094,165.19000244140625,167.25,166.47999572753906,41668500.0,161.1368408203125,2018-03-28,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
628,171.75,166.89999389648438,167.80999755859375,167.77999877929688,38398500.0,162.39512634277344,2018-03-29,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
629,168.94000244140625,164.47000122070312,166.63999938964844,166.67999267578125,37586800.0,161.33042907714844,2018-04-02,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
630,168.75,164.8800048828125,167.63999938964844,168.38999938964844,30278000.0,162.9855499267578,2018-04-03,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
631,172.00999450683594,164.77000427246094,164.8800048828125,171.61000061035156,34605500.0,166.10220336914062,2018-04-04,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
632,174.22999572753906,172.0800018310547,172.5800018310547,172.8000030517578,26933200.0,167.25399780273438,2018-04-05,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
633,172.47999572753906,168.1999969482422,170.97000122070312,168.3800048828125,35005300.0,162.97589111328125,2018-04-06,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
634,173.08999633789062,169.85000610351562,169.8800048828125,170.0500030517578,29017700.0,164.59225463867188,2018-04-09,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
635,174.0,171.52999877929688,173.0,173.25,28408600.0,167.6895751953125,2018-04-10,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
636,173.9199981689453,171.6999969482422,172.22999572753906,172.44000244140625,22431600.0,166.9055633544922,2018-04-11,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
637,175.0,173.0399932861328,173.41000366210938,174.13999938964844,22889300.0,168.551025390625,2018-04-12,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
638,175.83999633789062,173.85000610351562,174.77999877929688,174.72999572753906,25124300.0,169.12203979492188,2018-04-13,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
639,176.19000244140625,174.8300018310547,175.02999877929688,175.82000732421875,21578400.0,170.17710876464844,2018-04-16,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
640,178.94000244140625,176.41000366210938,176.49000549316406,178.24000549316406,26605400.0,172.5194091796875,2018-04-17,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
641,178.82000732421875,176.8800048828125,177.80999755859375,177.83999633789062,20754500.0,172.1322479248047,2018-04-18,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
642,175.38999938964844,172.66000366210938,173.75999450683594,172.8000030517578,34808800.0,167.25399780273438,2018-04-19,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
643,171.22000122070312,165.42999267578125,170.60000610351562,165.72000122070312,65491100.0,160.40122985839844,2018-04-20,4.5408,0.672,2.5566,1.7488,1.1308,0.8717,0.2937,1.1308,0.3783,0.054,1.0768,0.0602,0.2591,-0.0047,0.8717,0.8717,34.5173,1.0338,21.2748,13.2425,0.7608,3.4445,9.798,1.1391,20.3012,1.8571,8.1302,1.8475,-0.0545,2.9286,11.2875,18.4757,12.432,5.8188,2.2632,8.9864,0.3146,5.5219,3.4445,9.8525,1.015,23.2298,8.9864,3.8598,13.1446,34.5173,7.6759,0.5233,-0.0836,-0.1339,-0.318,-0.0067,0.9237,-0.1769,-0.0549,0.8717,0.3414,0.8363,-0.2333,0.2354,-0.3365,-0.7092,-0.0236,0.6693,0.3202,0.2277,-0.2002,0.3414
